;Adj Close;Adj Close;Adj Close;Close;Close;Close;High;High;High;Low;Low;Low;Open;Open;Open;Volume;Volume;Volume
;BTC-USD;TSLA;^GSPC;BTC-USD;TSLA;^GSPC;BTC-USD;TSLA;^GSPC;BTC-USD;TSLA;^GSPC;BTC-USD;TSLA;^GSPC;BTC-USD;TSLA;^GSPC
Date;;;;;;;;;;;;;;;;;;
2020-09-06;10280,3515625;;;10280,3515625;;;10353,927734375;;;10056,8857421875;;;10167,216796875;;;37071460174;;
2020-09-07;10369,5634765625;;;10369,5634765625;;;10399,1533203125;;;9916,4931640625;;;10280,998046875;;;33703098409;;
2020-09-08;10131,5166015625;110,06999969482422;3331,840087890625;10131,5166015625;110,06999969482422;3331,840087890625;10414,775390625;122,913330078125;3379,969970703125;9945,1103515625;109,95999908447266;3329,27001953125;10369,306640625;118,66666412353516;3371,8798828125;33430927462;346397100,0;4694330000,0
2020-09-09;10242,34765625;122,09333038330078;3398,9599609375;10242,34765625;122,09333038330078;3398,9599609375;10350,54296875;123,0;3424,77001953125;10017,2509765625;113,836669921875;3366,840087890625;10134,1513671875;118,86666870117188;3369,820068359375;24128292755;238397400,0;3932520000,0
2020-09-10;10363,138671875;123,77999877929688;3339,18994140625;10363,138671875;123,77999877929688;3339,18994140625;10503,912109375;132,99667358398438;3425,550048828125;10238,1357421875;120,1866683959961;3329,25;10242,330078125;128,73666381835938;3412,56005859375;54406443211;254791800,0;4208630000,0
2020-09-11;10400,9150390625;124,23999786376953;3340,969970703125;10400,9150390625;124,23999786376953;3340,969970703125;10434,9228515625;127,5;3368,949951171875;10140,8369140625;120,16666412353516;3310,469970703125;10369,0283203125;127,3133316040039;3352,699951171875;45201121775;182152500,0;3710090000,0
2020-09-12;10442,1708984375;;;10442,1708984375;;;10578,837890625;;;10292,38671875;;;10409,861328125;;;36750077324;;
2020-09-13;10323,755859375;;;10323,755859375;;;10577,21484375;;;10224,330078125;;;10452,3994140625;;;36506852789;;
2020-09-14;10680,837890625;139,8733367919922;3383,5400390625;10680,837890625;139,8733367919922;3383,5400390625;10800,0107421875;140,0;3402,929931640625;10266,0087890625;124,43333435058594;3363,56005859375;10328,734375;126,98332977294922;3363,56005859375;35453581940;249061800,0;3839580000,0
2020-09-15;10796,951171875;149,9199981689453;3401,199951171875;10796,951171875;149,9199981689453;3401,199951171875;10938,6318359375;153,97999572753906;3419,47998046875;10656,4599609375;143,56666564941406;3389,25;10677,7548828125;145,52000427246094;3407,72998046875;32509451925;291894600,0;4057190000,0
2020-09-16;10974,9052734375;147,25332641601562;3385,489990234375;10974,9052734375;147,25332641601562;3385,489990234375;11100,1240234375;152,59666442871094;3428,919921875;10704,884765625;145,10333251953125;3384,449951171875;10797,76171875;146,6233367919922;3411,22998046875;30769986455;216837900,0;4718900000,0
2020-09-17;10948,990234375;141,14332580566406;3357,010009765625;10948,990234375;141,14332580566406;3357,010009765625;11037,4208984375;145,92999267578125;3375,169921875;10774,6279296875;136,0;3328,820068359375;10973,251953125;138,53334045410156;3346,860107421875;38151810523;230337600,0;4379840000,0
2020-09-18;10944,5859375;147,38333129882812;3319,469970703125;10944,5859375;147,38333129882812;3319,469970703125;11034,908203125;150,3333282470703;3362,27001953125;10829,6572265625;142,93333435058594;3292,39990234375;10951,8203125;149,31333923339844;3357,3798828125;26341903912;259220400,0;7076400000,0
2020-09-19;11094,3466796875;;;11094,3466796875;;;11134,0927734375;;;10909,6181640625;;;10933,7529296875;;;22764204008;;
2020-09-20;10938,271484375;;;10938,271484375;;;11095,8701171875;;;10814,4775390625;;;11095,8701171875;;;24699523788;;
2020-09-21;10462,259765625;149,79666137695312;3281,06005859375;10462,259765625;149,79666137695312;3281,06005859375;10988,3046875;151,89332580566406;3285,570068359375;10380,2607421875;135,69000244140625;3229,10009765625;10934,92578125;151,0433349609375;3285,570068359375;28884999244;328430400,0;4836070000,0
2020-09-22;10538,4599609375;141,41000366210938;3315,570068359375;10538,4599609375;141,41000366210938;3315,570068359375;10568,0771484375;145,9199981689453;3320,31005859375;10382,7265625;139,1999969482422;3270,949951171875;10459,6240234375;143,1999969482422;3295,75;23621787804;238742400,0;3974510000,0
2020-09-23;10246,1865234375;126,78666687011719;3236,919921875;10246,1865234375;126,78666687011719;3236,919921875;10537,828125;137,38333129882812;3323,35009765625;10197,865234375;125,2933349609375;3232,570068359375;10535,4921875;135,05332946777344;3320,110107421875;23788661867;285222600,0;4378650000,0
2020-09-24;10760,06640625;129,26333618164062;3246,590087890625;10760,06640625;129,26333618164062;3246,590087890625;10771,056640625;133,1666717529297;3278,699951171875;10231,490234375;117,0999984741211;3209,449951171875;10248,7861328125;121,26667022705078;3226,139892578125;47144380902;289683300,0;4601920000,0
2020-09-25;10692,716796875;135,77999877929688;3298,4599609375;10692,716796875;135,77999877929688;3298,4599609375;10777,6962890625;136,2433319091797;3306,8798828125;10578,9140625;130,43333435058594;3228,43994140625;10761,109375;131,1566619873047;3236,659912109375;39348590957;201625500,0;3803330000,0
2020-09-26;10750,7236328125;;;10750,7236328125;;;10772,9990234375;;;10667,28125;;;10695,5751953125;;;46852525493;;
2020-09-27;10775,26953125;;;10775,26953125;;;10803,9765625;;;10622,921875;;;10746,892578125;;;53745972818;;
2020-09-28;10709,65234375;140,39999389648438;3351,60009765625;10709,65234375;140,39999389648438;3351,60009765625;10945,34765625;142,69332885742188;3360,739990234375;10703,8935546875;138,51666259765625;3332,909912109375;10776,61328125;141,5399932861328;3333,89990234375;47762394731;149158800,0;3950910000,0
2020-09-29;10844,640625;139,69000244140625;3335,469970703125;10844,640625;139,69000244140625;3335,469970703125;10860,0009765625;142,8333282470703;3357,919921875;10649,4951171875;137,1999969482422;3327,5400390625;10709,650390625;138,6666717529297;3350,919921875;46582396602;150657900,0;3661590000,0
2020-09-30;10784,4912109375;143,00332641601562;3363,0;10784,4912109375;143,00332641601562;3363,0;10847,2568359375;144,64332580566406;3393,56005859375;10669,3212890625;140,1566619873047;3340,469970703125;10843,87109375;140,44000244140625;3341,2099609375;44171073700;144436800,0;4738640000,0
2020-10-01;10619,4521484375;149,3866729736328;3380,800048828125;10619,4521484375;149,3866729736328;3380,800048828125;10933,6240234375;149,6266632080078;3397,179931640625;10472,3564453125;144,80667114257812;3361,389892578125;10795,2548828125;146,9199981689453;3385,8701171875;40023134100;152224500,0;4076340000,0
2020-10-02;10575,974609375;138,3633270263672;3348,419921875;10575,974609375;138,3633270263672;3348,419921875;10657,837890625;146,3766632080078;3369,10009765625;10416,689453125;138,3333282470703;3323,68994140625;10619,8212890625;140,4633331298828;3338,93994140625;48661453918;214290000,0;3975180000,0
2020-10-03;10549,3291015625;;;10549,3291015625;;;10598,9404296875;;;10511,1298828125;;;10575,1005859375;;;44660271563;;
2020-10-04;10669,5830078125;;;10669,5830078125;;;10686,0;;;10534,3916015625;;;10550,4404296875;;;71251776995;;
2020-10-05;10793,33984375;141,89332580566406;3408,60009765625;10793,33984375;141,89332580566406;3408,60009765625;10793,5078125;144,54666137695312;3409,570068359375;10634,6005859375;139,77667236328125;3367,27001953125;10676,529296875;141,11666870117188;3367,27001953125;47537578009;134168400,0;3692720000,0
2020-10-06;10604,40625;137,9933319091797;3360,969970703125;10604,40625;137,9933319091797;3360,969970703125;10797,578125;142,92666625976562;3431,56005859375;10528,890625;135,35000610351562;3354,5400390625;10796,306640625;141,26333618164062;3408,739990234375;42623695307;147438900,0;4453390000,0
2020-10-07;10668,96875;141,76666259765625;3419,43994140625;10668,96875;141,76666259765625;3419,43994140625;10680,5078125;143,3000030517578;3426,260009765625;10562,5068359375;137,9499969482422;3384,56005859375;10603,35546875;139,9566650390625;3384,56005859375;37799458436;129383100,0;3814750000,0
2020-10-08;10915,685546875;141,97332763671875;3446,830078125;10915,685546875;141,97332763671875;3446,830078125;10945,7373046875;146,3333282470703;3447,280029296875;10562,6064453125;141,76666259765625;3428,14990234375;10669,37109375;146,14666748046875;3434,280029296875;63314794397;121263300,0;3867640000,0
2020-10-09;11064,4580078125;144,6666717529297;3477,139892578125;11064,4580078125;144,6666717529297;3477,139892578125;11102,671875;144,8633270263672;3482,340087890625;10846,8505859375;142,15333557128906;3458,070068359375;10927,9130859375;143,3766632080078;3459,669921875;22799117613;86777100,0;3944090000,0
2020-10-10;11296,361328125;;;11296,361328125;;;11442,2109375;;;11056,9404296875;;;11059,142578125;;;22877978588;;
2020-10-11;11384,181640625;;;11384,181640625;;;11428,8134765625;;;11288,6279296875;;;11296,08203125;;;19968627060;;
2020-10-12;11555,36328125;147,43333435058594;3534,219970703125;11555,36328125;147,43333435058594;3534,219970703125;11698,4677734375;149,5800018310547;3549,85009765625;11240,6865234375;146,19332885742188;3499,610107421875;11392,6357421875;147,3333282470703;3500,02001953125;26163972642;116373300,0;3435760000,0
2020-10-13;11425,8994140625;148,88333129882812;3511,929931640625;11425,8994140625;148,88333129882812;3511,929931640625;11548,984375;149,6300048828125;3534,010009765625;11321,224609375;145,53334045410156;3500,860107421875;11548,7197265625;147,78334045410156;3534,010009765625;24241420251;103391100,0;3611100000,0
2020-10-14;11429,5068359375;153,76666259765625;3488,669921875;11429,5068359375;153,76666259765625;3488,669921875;11539,9775390625;155,3000030517578;3527,93994140625;11307,8310546875;149,11666870117188;3480,550048828125;11429,0478515625;149,92666625976562;3515,469970703125;24103426719;143639100,0;3858510000,0
2020-10-15;11495,349609375;149,6266632080078;3483,340087890625;11495,349609375;149,6266632080078;3483,340087890625;11569,9140625;152,19000244140625;3489,080078125;11303,603515625;147,5;3440,889892578125;11426,6025390625;150,10333251953125;3453,719970703125;24487233058;107017200,0;3724550000,0
2020-10-16;11322,123046875;146,55667114257812;3483,81005859375;11322,123046875;146,55667114257812;3483,81005859375;11540,0615234375;151,98333740234375;3515,760009765625;11223,0126953125;146,28334045410156;3480,449951171875;11502,828125;151,47999572753906;3493,5;25635480772;98327700,0;4688030000,0
2020-10-17;11358,1015625;;;11358,1015625;;;11386,26171875;;;11285,345703125;;;11322,123046875;;;19130430174;;
2020-10-18;11483,359375;;;11483,359375;;;11483,359375;;;11347,578125;;;11355,982421875;;;18283314340;;
2020-10-19;11742,037109375;143,61000061035156;3426,919921875;11742,037109375;143,61000061035156;3426,919921875;11799,0927734375;149,0;3502,419921875;11408,2900390625;142,9566650390625;3419,929931640625;11495,0380859375;148,74667358398438;3493,659912109375;23860769928;108863400,0;4091080000,0
2020-10-20;11916,3349609375;140,64666748046875;3443,1201171875;11916,3349609375;140,64666748046875;3443,1201171875;11999,91796875;143,9166717529297;3476,929931640625;11681,48046875;139,68333435058594;3435,64990234375;11745,974609375;143,9166717529297;3439,3798828125;30915821592;94968900,0;3917850000,0
2020-10-21;12823,689453125;140,8800048828125;3435,56005859375;12823,689453125;140,8800048828125;3435,56005859375;13184,56640625;144,31666564941406;3464,860107421875;11900,9287109375;140,4166717529297;3433,06005859375;11913,0771484375;140,89999389648438;3439,909912109375;43414712626;97111500,0;4103960000,0
2020-10-22;12965,8916015625;141,92999267578125;3453,489990234375;12965,8916015625;141,92999267578125;3453,489990234375;13161,59375;148,41000366210938;3460,530029296875;12717,09375;141,50332641601562;3415,340087890625;12801,6357421875;147,30667114257812;3438,5;34729759598;119979600,0;4172060000,0
2020-10-23;12931,5390625;140,2100067138672;3465,389892578125;12931,5390625;140,2100067138672;3465,389892578125;13015,9619140625;140,9633331298828;3466,4599609375;12752,6474609375;135,7933349609375;3440,449951171875;12971,548828125;140,6133270263672;3464,89990234375;28974975003;101151000,0;3651600000,0
2020-10-24;13108,0625;;;13108,0625;;;13145,06640625;;;12885,7470703125;;;12931,57421875;;;24542317940;;
2020-10-25;13031,173828125;;;13031,173828125;;;13329,18359375;;;12910,0615234375;;;13108,0634765625;;;24406920575;;
2020-10-26;13075,248046875;140,0933380126953;3400,969970703125;13075,248046875;140,0933380126953;3400,969970703125;13225,2978515625;141,9199981689453;3441,419921875;12822,3828125;136,6666717529297;3364,860107421875;13031,201171875;137,2100067138672;3441,419921875;29461458313;84717600,0;4002210000,0
2020-10-27;13654,21875;141,55999755859375;3390,679931640625;13654,21875;141,55999755859375;3390,679931640625;13759,6689453125;143,5;3409,510009765625;13060,837890625;140,03334045410156;3388,7099609375;13075,2421875;141,25332641601562;3403,14990234375;33749878156;68059500,0;3962400000,0
2020-10-28;13271,28515625;135,33999633789062;3271,030029296875;13271,28515625;135,33999633789062;3271,030029296875;13837,6953125;139,53334045410156;3342,47998046875;12932,2509765625;135,3333282470703;3268,889892578125;13654,21484375;138,82666015625;3342,47998046875;35867318895;76354200,0;5139970000,0
2020-10-29;13437,8828125;136,94332885742188;3310,110107421875;13437,8828125;136,94332885742188;3310,110107421875;13612,0478515625;139,35333251953125;3341,050048828125;12980,0595703125;135,48666381835938;3259,820068359375;13271,298828125;136,65333557128906;3277,169921875;56499499598;67965900,0;4911860000,0
2020-10-30;13546,5224609375;129,34666442871094;3269,9599609375;13546,5224609375;129,34666442871094;3269,9599609375;13651,5166015625;135,8633270263672;3304,929931640625;13136,1982421875;126,37000274658203;3233,93994140625;13437,8740234375;135,63333129882812;3293,590087890625;30581485201;127533900,0;4843930000,0
2020-10-31;13780,9951171875;;;13780,9951171875;;;14028,2138671875;;;13457,5302734375;;;13546,5322265625;;;30306464719;;
2020-11-01;13737,109375;;;13737,109375;;;13862,033203125;;;13628,3779296875;;;13780,9951171875;;;24453857900;;
2020-11-02;13550,4892578125;133,50332641601562;3310,239990234375;13550,4892578125;133,50332641601562;3310,239990234375;13808,3232421875;135,66000366210938;3330,139892578125;13243,16015625;130,76666259765625;3279,739990234375;13737,0322265625;131,3333282470703;3296,199951171875;30771455468;87063300,0;4314690000,0
2020-11-03;13950,30078125;141,3000030517578;3369,159912109375;13950,30078125;141,3000030517578;3369,159912109375;13984,9814453125;142,58999633789062;3389,489990234375;13325,44140625;135,56333923339844;3336,25;13550,451171875;136,57666015625;3336,25;29869951617;103055100,0;4241380000,0
2020-11-04;14133,70703125;140,32666015625;3443,43994140625;14133,70703125;140,32666015625;3443,43994140625;14218,7666015625;145,13333129882812;3486,25;13580,4716796875;139,03334045410156;3405,169921875;13950,48828125;143,5399932861328;3406,4599609375;35116364962;96429300,0;4790400000,0
2020-11-05;15579,8486328125;146,02999877929688;3510,449951171875;15579,8486328125;146,02999877929688;3510,449951171875;15706,404296875;146,6666717529297;3529,050048828125;14102,0888671875;141,3333282470703;3485,739990234375;14133,7333984375;142,76666259765625;3485,739990234375;40856321439;85243500,0;4858150000,0
2020-11-06;15565,880859375;143,31666564941406;3509,43994140625;15565,880859375;143,31666564941406;3509,43994140625;15903,4375;145,52333068847656;3521,580078125;15226,83984375;141,42666625976562;3484,340087890625;15579,7294921875;145,36666870117188;3508,340087890625;39837841971;65118000,0;4842460000,0
2020-11-07;14833,75390625;;;14833,75390625;;;15737,095703125;;;14423,203125;;;15565,880859375;;;35024953706;;
2020-11-08;15479,5673828125;;;15479,5673828125;;;15637,3203125;;;14744,1103515625;;;14833,75390625;;;26632075029;;
2020-11-09;15332,3154296875;140,4199981689453;3550,5;15332,3154296875;140,4199981689453;3550,5;15785,13671875;150,8333282470703;3645,989990234375;14865,529296875;140,3333282470703;3547,47998046875;15479,595703125;146,5;3583,0400390625;34149115566;104499000,0;8570510000,0
2020-11-10;15290,90234375;136,7866668701172;3545,530029296875;15290,90234375;136,7866668701172;3545,530029296875;15450,3291015625;140,02999877929688;3557,219970703125;15124,9599609375;132,00999450683594;3511,909912109375;15332,3505859375;140,02999877929688;3543,260009765625;25574938143;90852600,0;6037470000,0
2020-11-11;15701,33984375;139,0433349609375;3572,659912109375;15701,33984375;139,0433349609375;3572,659912109375;15916,2607421875;139,56666564941406;3581,159912109375;15290,0068359375;136,86000061035156;3557,0;15290,9091796875;138,81666564941406;3563,219970703125;29772374934;52073100,0;4635560000,0
2020-11-12;16276,34375;137,25332641601562;3537,010009765625;16276,34375;137,25332641601562;3537,010009765625;16305,00390625;141,0;3569,02001953125;15534,771484375;136,5066680908203;3518,580078125;15701,298828125;138,35000610351562;3562,669921875;34175758344;59565300,0;4909660000,0
2020-11-13;16317,80859375;136,1666717529297;3585,14990234375;16317,80859375;136,1666717529297;3585,14990234375;16463,177734375;137,50999450683594;3593,659912109375;15992,15234375;133,8866729736328;3552,570068359375;16276,4404296875;136,9499969482422;3552,570068359375;31599492172;59313300,0;4719580000,0
2020-11-14;16068,138671875;;;16068,138671875;;;16317,80859375;;;15749,193359375;;;16317,80859375;;;27481710135;;
2020-11-15;15955,587890625;;;15955,587890625;;;16123,1103515625;;;15793,5341796875;;;16068,1396484375;;;23653867583;;
2020-11-16;16716,111328125;136,02999877929688;3626,909912109375;16716,111328125;136,02999877929688;3626,909912109375;16816,181640625;137,48333740234375;3628,510009765625;15880,7060546875;134,69667053222656;3600,159912109375;15955,5771484375;136,30999755859375;3600,159912109375;31526766675;80515800,0;5295510000,0
2020-11-17;17645,40625;147,20333862304688;3609,530029296875;17645,40625;147,20333862304688;3609,530029296875;17782,919921875;154,0;3623,110107421875;16564,544921875;144,336669921875;3588,679931640625;16685,69140625;153,38999938964844;3610,31005859375;39006849170;183564900,0;4812180000,0
2020-11-18;17804,005859375;162,2133331298828;3567,7900390625;17804,005859375;162,2133331298828;3567,7900390625;18393,94921875;165,3333282470703;3619,090087890625;17352,90625;147,8333282470703;3567,330078125;17645,19140625;149,4499969482422;3612,090087890625;49064800278;234132000,0;5284810000,0
2020-11-19;17817,08984375;166,42333984375;3581,8701171875;17817,08984375;166,42333984375;3581,8701171875;18119,546875;169,5366668701172;3585,219970703125;17382,5546875;162,52333068847656;3543,840087890625;17803,861328125;164,0;3559,409912109375;36985055355;187425900,0;4363370000,0
2020-11-20;18621,314453125;163,20333862304688;3557,5400390625;18621,314453125;163,20333862304688;3557,5400390625;18773,2265625;167,5;3581,22998046875;17765,794921875;163,02000427246094;3556,85009765625;17817,083984375;165,99667358398438;3579,31005859375;36992873940;98735700,0;4236370000,0
2020-11-21;18642,232421875;;;18642,232421875;;;18936,62109375;;;18444,359375;;;18621,31640625;;;39650210707;;
2020-11-22;18370,001953125;;;18370,001953125;;;18688,96875;;;17671,384765625;;;18642,232421875;;;41280434226;;
2020-11-23;18364,12109375;173,9499969482422;3577,590087890625;18364,12109375;173,9499969482422;3577,590087890625;18711,42578125;175,3333282470703;3589,81005859375;18000,796875;167,26333618164062;3552,77001953125;18370,017578125;167,8333282470703;3566,820068359375;42741112308;150780900,0;5057550000,0
2020-11-24;19107,46484375;185,1266632080078;3635,409912109375;19107,46484375;185,1266632080078;3635,409912109375;19348,271484375;186,663330078125;3642,31005859375;18128,65625;175,39999389648438;3594,52001953125;18365,015625;180,13333129882812;3594,52001953125;51469565009;160945500,0;6280290000,0
2020-11-25;18732,12109375;191,3333282470703;3629,64990234375;18732,12109375;191,3333282470703;3629,64990234375;19390,96484375;191,3333282470703;3635,5;18581,146484375;181,7899932861328;3617,760009765625;19104,41015625;183,35333251953125;3635,5;43710357371;146790600,0;4910440000,0
2020-11-26;17150,623046875;;;17150,623046875;;;18866,28515625;;;16351,03515625;;;18729,83984375;;;61396835737;;
2020-11-27;17108,40234375;195,25332641601562;3638,35009765625;17108,40234375;195,25332641601562;3638,35009765625;17445,0234375;199,5933380126953;3644,31005859375;16526,423828125;192,81666564941406;3629,330078125;17153,9140625;193,72000122070312;3638,550048828125;38886494645;112683300,0;2778390000,0
2020-11-28;17717,4140625;;;17717,4140625;;;17853,939453125;;;16910,65234375;;;17112,93359375;;;32601040734;;
2020-11-29;18177,484375;;;18177,484375;;;18283,62890625;;;17559,1171875;;;17719,634765625;;;31133957704;;
2020-11-30;19625,8359375;189,1999969482422;3621,6298828125;19625,8359375;189,1999969482422;3621,6298828125;19749,263671875;202,60000610351562;3634,179931640625;18178,322265625;184,836669921875;3594,389892578125;18178,322265625;200,73666381835938;3634,179931640625;47728480399;189009300,0;6308410000,0
2020-12-01;18802,998046875;194,9199981689453;3662,449951171875;18802,998046875;194,9199981689453;3662,449951171875;19845,974609375;199,28334045410156;3678,449951171875;18321,921875;190,68333435058594;3645,8701171875;19633,76953125;199,19667053222656;3645,8701171875;49633658712;120310500,0;5418480000,0
2020-12-02;19201,091796875;189,60667419433594;3669,010009765625;19201,091796875;189,60667419433594;3669,010009765625;19308,330078125;190,51333618164062;3670,9599609375;18347,71875;180,40333557128906;3644,840087890625;18801,744140625;185,47999572753906;3653,780029296875;37387697139;143327100,0;5041250000,0
2020-12-03;19445,3984375;197,7933349609375;3666,719970703125;19445,3984375;197,7933349609375;3666,719970703125;19566,19140625;199,6566619873047;3682,72998046875;18925,78515625;194,14332580566406;3657,169921875;19205,92578125;196,67333984375;3668,280029296875;31930317405;127656000,0;5065340000,0
2020-12-04;18699,765625;199,67999267578125;3699,1201171875;18699,765625;199,67999267578125;3699,1201171875;19511,404296875;199,67999267578125;3699,199951171875;18697,193359375;195,1666717529297;3670,93994140625;19446,966796875;197,00332641601562;3670,93994140625;33872388058;88203900,0;5099620000,0
2020-12-05;19154,23046875;;;19154,23046875;;;19160,44921875;;;18590,193359375;;;18698,384765625;;;27242455064;;
2020-12-06;19345,12109375;;;19345,12109375;;;19390,5;;;18897,89453125;;;19154,1796875;;;25293775714;;
2020-12-07;19191,630859375;213,9199981689453;3691,9599609375;19191,630859375;213,9199981689453;3691,9599609375;19411,828125;216,26333618164062;3697,409912109375;18931,142578125;201,01666259765625;3678,8798828125;19343,12890625;201,63999938964844;3694,72998046875;26896357742;168929100,0;4804500000,0
2020-12-08;18321,14453125;216,6266632080078;3702,25;18321,14453125;216,6266632080078;3702,25;19283,478515625;217,0933380126953;3708,449951171875;18269,9453125;206,1666717529297;3678,830078125;19191,529296875;208,50332641601562;3683,050048828125;31692288756;192795000,0;4584390000,0
2020-12-09;18553,916015625;201,4933319091797;3672,820068359375;18553,916015625;201,4933319091797;3672,820068359375;18626,29296875;218,10667419433594;3712,389892578125;17935,546875;196,0;3660,5400390625;18320,884765625;217,89666748046875;3705,97998046875;34420373071;213873600,0;5232800000,0
2020-12-10;18264,9921875;209,02333068847656;3668,10009765625;18264,9921875;209,02333068847656;3668,10009765625;18553,298828125;209,25;3678,489990234375;17957,064453125;188,77999877929688;3645,179931640625;18553,298828125;191,4566650390625;3659,1298828125;25547132265;201249600,0;4658480000,0
2020-12-11;18058,904296875;203,3300018310547;3663,4599609375;18058,904296875;203,3300018310547;3663,4599609375;18268,453125;208,0;3665,909912109375;17619,533203125;198,93333435058594;3633,39990234375;18263,9296875;205,00332641601562;3656,080078125;27919640985;139425000,0;4375470000,0
2020-12-12;18803,65625;;;18803,65625;;;18919,55078125;;;18046,041015625;;;18051,3203125;;;21752580802;;
2020-12-13;19142,3828125;;;19142,3828125;;;19381,53515625;;;18734,33203125;;;18806,765625;;;25450468637;;
2020-12-14;19246,64453125;213,27667236328125;3647,489990234375;19246,64453125;213,27667236328125;3647,489990234375;19305,099609375;214,25;3697,610107421875;19012,708984375;203,39999389648438;3645,840087890625;19144,4921875;206,3333282470703;3675,27001953125;22473997681;156121800,0;4623850000,0
2020-12-15;19417,076171875;211,0833282470703;3694,6201171875;19417,076171875;211,0833282470703;3694,6201171875;19525,0078125;215,63333129882812;3695,2900390625;19079,841796875;207,93333435058594;3659,6201171875;19246,919921875;214,42666625976562;3666,409912109375;26741982541;135214500,0;4387080000,0
2020-12-16;21310,59765625;207,58999633789062;3701,169921875;21310,59765625;207,58999633789062;3701,169921875;21458,908203125;210,8333282470703;3711,27001953125;19298,31640625;201,6666717529297;3688,570068359375;19418,818359375;209,41000366210938;3696,25;44409011479;126287400,0;4067040000,0
2020-12-17;22805,162109375;218,63333129882812;3722,47998046875;22805,162109375;218,63333129882812;3722,47998046875;23642,66015625;219,60667419433594;3725,1201171875;21234,67578125;206,5;3710,8701171875;21308,3515625;209,39666748046875;3713,64990234375;71378606374;168810300,0;4192810000,0
2020-12-18;23137,9609375;231,6666717529297;3709,409912109375;23137,9609375;231,6666717529297;3709,409912109375;23238,6015625;231,6666717529297;3726,699951171875;22399,8125;209,51333618164062;3685,840087890625;22806,796875;222,96665954589844;3722,389892578125;40387896275;666378600,0;7097100000,0
2020-12-19;23869,83203125;;;23869,83203125;;;24085,85546875;;;22826,47265625;;;23132,865234375;;;38487546580;;
2020-12-20;23477,294921875;;;23477,294921875;;;24209,66015625;;;23147,7109375;;;23861,765625;;;37844228422;;
2020-12-21;22803,08203125;216,6199951171875;3694,919921875;22803,08203125;216,6199951171875;3694,919921875;24059,982421875;222,8333282470703;3702,89990234375;22159,3671875;215,35667419433594;3636,47998046875;23474,455078125;222,0800018310547;3684,280029296875;45852713981;174135900,0;4748580000,0
2020-12-22;23783,029296875;213,44667053222656;3687,260009765625;23783,029296875;213,44667053222656;3687,260009765625;23789,90234375;216,6266632080078;3698,260009765625;22430,60546875;204,7433319091797;3676,159912109375;22794,0390625;216,0;3698,080078125;44171632681;155148000,0;4053310000,0
2020-12-23;23241,345703125;215,32666015625;3690,010009765625;23241,345703125;215,32666015625;3690,010009765625;24024,490234375;217,1666717529297;3711,239990234375;22802,646484375;207,52333068847656;3689,280029296875;23781,974609375;210,73333740234375;3693,419921875;51146161904;99519000,0;3779160000,0
2020-12-24;23735,94921875;220,58999633789062;3703,06005859375;23735,94921875;220,58999633789062;3703,06005859375;23768,337890625;222,02999877929688;3703,820068359375;22777,59765625;213,6666717529297;3689,320068359375;23240,203125;214,3300018310547;3694,030029296875;41080759713;68596800,0;1883780000,0
2020-12-25;24664,791015625;;;24664,791015625;;;24710,1015625;;;23463,673828125;;;23733,5703125;;;42068395846;;
2020-12-26;26437,037109375;;;26437,037109375;;;26718,0703125;;;24522,689453125;;;24677,015625;;;48332647295;;
2020-12-27;26272,294921875;;;26272,294921875;;;28288,83984375;;;25922,76953125;;;26439,373046875;;;66479895605;;
2020-12-28;27084,80859375;221,22999572753906;3735,360107421875;27084,80859375;221,22999572753906;3735,360107421875;27389,111328125;227,13333129882812;3740,510009765625;26207,640625;220,26666259765625;3723,030029296875;26280,822265625;224,836669921875;3723,030029296875;49056742893;96835800,0;3535460000,0
2020-12-29;27362,4375;221,99667358398438;3727,0400390625;27362,4375;221,99667358398438;3727,0400390625;27370,720703125;223,3000030517578;3756,1201171875;25987,298828125;218,3333282470703;3723,31005859375;27081,810546875;220,3333282470703;3750,010009765625;45265946774;68732400,0;3393290000,0
2020-12-30;28840,953125;231,5933380126953;3732,0400390625;28840,953125;231,5933380126953;3732,0400390625;28937,740234375;232,1999969482422;3744,6298828125;27360,08984375;222,7866668701172;3730,2099609375;27360,08984375;224,0;3736,18994140625;51287442704;128538000,0;3154850000,0
2020-12-31;29001,720703125;235,22332763671875;3756,070068359375;29001,720703125;235,22332763671875;3756,070068359375;29244,876953125;239,57333374023438;3760,199951171875;28201,9921875;230,3733367919922;3726,8798828125;28841,57421875;233,3300018310547;3733,27001953125;46754964848;148949700,0;3179040000,0
2021-01-01;29374,15234375;;;29374,15234375;;;29600,626953125;;;28803,5859375;;;28994,009765625;;;40730301359;;
2021-01-02;32127,267578125;;;32127,267578125;;;33155,1171875;;;29091,181640625;;;29376,455078125;;;67865420765;;
2021-01-03;32782,0234375;;;32782,0234375;;;34608,55859375;;;32052,31640625;;;32129,408203125;;;78665235202;;
2021-01-04;31971,9140625;243,2566680908203;3700,64990234375;31971,9140625;243,2566680908203;3700,64990234375;33440,21875;248,163330078125;3769,989990234375;28722,755859375;239,06333923339844;3662,7099609375;32810,94921875;239,82000732421875;3764,610107421875;81163475344;145914600,0;5015000000,0
